Episode, Total Reward, Epsilon
671,12149.00, 0.0069
672,12199.00, 0.0069
673,14057.00, 0.0069
674,12255.00, 0.0068
675,12339.00, 0.0068
676,12689.00, 0.0068
677,12357.00, 0.0067
678,11709.00, 0.0067
679,11839.00, 0.0067
680,12677.00, 0.0066
681,13979.00, 0.0066
682,12019.00, 0.0066
683,11439.00, 0.0065
684,12069.00, 0.0065
685,12959.00, 0.0065
686,11739.00, 0.0064
687,12779.00, 0.0064
688,14479.00, 0.0064
689,11977.00, 0.0063
690,12569.00, 0.0063
691,11169.00, 0.0063
692,12029.00, 0.0062
693,13439.00, 0.0062
694,9779.00, 0.0062
695,12639.00, 0.0061
696,13007.00, 0.0061
697,11059.00, 0.0061
698,13319.00, 0.0060
699,12779.00, 0.0060
700,11539.00, 0.0060
701,13539.00, 0.0060
702,12539.00, 0.0059
703,12269.00, 0.0059
704,11809.00, 0.0059
705,11468.00, 0.0058
706,12629.00, 0.0058
707,12539.00, 0.0058
708,13279.00, 0.0058
709,13889.00, 0.0057
710,13339.00, 0.0057
711,12737.00, 0.0057
712,12117.00, 0.0056
713,12107.00, 0.0056
714,12499.00, 0.0056
715,13839.00, 0.0056
716,13979.00, 0.0055
717,13869.00, 0.0055
718,12247.00, 0.0055
719,12349.00, 0.0054
720,11319.00, 0.0054
721,13269.00, 0.0054
722,11979.00, 0.0054
723,12749.00, 0.0053
724,14009.00, 0.0053
725,13569.00, 0.0053
726,11609.00, 0.0053
727,11839.00, 0.0052
728,13619.00, 0.0052
729,12699.00, 0.0052
730,11509.00, 0.0052
731,13088.00, 0.0051
732,12318.00, 0.0051
733,12179.00, 0.0051
734,11338.00, 0.0050
735,13669.00, 0.0050
736,11579.00, 0.0050
737,12209.00, 0.0050
738,13127.00, 0.0049
739,11719.00, 0.0049
740,12338.00, 0.0049
741,12469.00, 0.0049
742,13659.00, 0.0049
743,12725.00, 0.0048
744,13409.00, 0.0048
745,13228.00, 0.0048
746,13109.00, 0.0048
747,12299.00, 0.0047
748,12306.00, 0.0047
749,11919.00, 0.0047
750,13439.00, 0.0047
751,11578.00, 0.0046
752,11308.00, 0.0046
753,12089.00, 0.0046
754,11639.00, 0.0046
755,11999.00, 0.0045
756,13729.00, 0.0045
757,13549.00, 0.0045
758,13519.00, 0.0045
759,12589.00, 0.0045
760,12749.00, 0.0044
761,12538.00, 0.0044
762,11996.00, 0.0044
763,13509.00, 0.0044
764,12329.00, 0.0043
765,13129.00, 0.0043
766,13899.00, 0.0043
767,14478.00, 0.0043
768,10539.00, 0.0043
769,13575.00, 0.0042
770,13119.00, 0.0042
771,11979.00, 0.0042
772,12929.00, 0.0042
773,12419.00, 0.0042
774,12217.00, 0.0041
775,11169.00, 0.0041
776,11919.00, 0.0041
777,12569.00, 0.0041
778,13509.00, 0.0040
779,12489.00, 0.0040
780,12459.00, 0.0040
781,13729.00, 0.0040
782,12358.00, 0.0040
783,13537.00, 0.0039
784,12779.00, 0.0039
785,14237.00, 0.0039
786,12569.00, 0.0039
787,12249.00, 0.0039
788,12129.00, 0.0039
789,13367.00, 0.0038
790,12639.00, 0.0038
791,11969.00, 0.0038
792,13769.00, 0.0038
793,12459.00, 0.0038
794,12089.00, 0.0037
795,12819.00, 0.0037
796,12449.00, 0.0037
797,12809.00, 0.0037
798,13999.00, 0.0037
799,13469.00, 0.0036
800,13049.00, 0.0036
801,13829.00, 0.0036
802,13739.00, 0.0036
803,14359.00, 0.0036
804,11589.00, 0.0036
805,12917.00, 0.0035
806,13459.00, 0.0035
807,12695.00, 0.0035
808,11239.00, 0.0035
809,12675.00, 0.0035
810,13448.00, 0.0034
811,11588.00, 0.0034
812,10909.00, 0.0034
813,12869.00, 0.0034
814,12877.00, 0.0034
815,13328.00, 0.0034
816,12829.00, 0.0033
817,12269.00, 0.0033
818,12469.00, 0.0033
819,11989.00, 0.0033
820,13379.00, 0.0033
821,12719.00, 0.0033
822,11496.00, 0.0032
823,13029.00, 0.0032
824,15289.00, 0.0032
825,12329.00, 0.0032
826,12759.00, 0.0032
827,11129.00, 0.0032
828,12359.00, 0.0032
829,12859.00, 0.0031
830,12118.00, 0.0031
831,13979.00, 0.0031
832,11479.00, 0.0031
833,15089.00, 0.0031
834,12239.00, 0.0031
835,11449.00, 0.0030
836,12359.00, 0.0030
837,12769.00, 0.0030
838,12299.00, 0.0030
839,12959.00, 0.0030
840,11598.00, 0.0030
841,14059.00, 0.0030
842,12208.00, 0.0029
843,12728.00, 0.0029
844,12268.00, 0.0029
845,13966.00, 0.0029
846,12949.00, 0.0029
847,13666.00, 0.0029
848,13189.00, 0.0029
849,11779.00, 0.0028
850,12458.00, 0.0028
851,13018.00, 0.0028
852,13519.00, 0.0028
853,13359.00, 0.0028
854,12599.00, 0.0028
855,12689.00, 0.0028
856,12049.00, 0.0027
857,11079.00, 0.0027
858,12927.00, 0.0027
859,10859.00, 0.0027
860,11529.00, 0.0027
861,12679.00, 0.0027
862,12655.00, 0.0027
