Episode, Total Reward, Epsilon
717,8424.00, 0.0055
718,7569.00, 0.0055
719,11981.00, 0.0054
720,11169.00, 0.0054
721,8914.00, 0.0054
722,11469.00, 0.0054
723,8294.00, 0.0053
724,7999.00, 0.0053
725,8714.00, 0.0053
726,10459.00, 0.0053
727,10389.00, 0.0052
728,10649.00, 0.0052
729,7864.00, 0.0052
730,9574.00, 0.0052
731,8424.00, 0.0051
732,9679.00, 0.0051
733,7629.00, 0.0051
734,7859.00, 0.0050
735,11044.00, 0.0050
736,9338.00, 0.0050
737,7954.00, 0.0050
738,8556.00, 0.0049
739,7769.00, 0.0049
740,9265.00, 0.0049
741,9406.00, 0.0049
742,11054.00, 0.0049
743,9104.00, 0.0048
744,10432.00, 0.0048
745,8754.00, 0.0048
746,10624.00, 0.0048
747,10169.00, 0.0047
748,11124.00, 0.0047
749,10679.00, 0.0047
750,9498.00, 0.0047
751,8117.00, 0.0046
752,9156.00, 0.0046
753,11181.00, 0.0046
754,8021.00, 0.0046
755,7829.00, 0.0045
756,7920.00, 0.0045
757,10314.00, 0.0045
758,9244.00, 0.0045
759,10714.00, 0.0045
760,9883.00, 0.0044
761,10289.00, 0.0044
762,10009.00, 0.0044
763,10474.00, 0.0044
764,11669.00, 0.0043
765,12469.00, 0.0043
766,9869.00, 0.0043
767,8099.00, 0.0043
768,8829.00, 0.0043
769,8085.00, 0.0042
770,9384.00, 0.0042
771,9529.00, 0.0042
772,9764.00, 0.0042
773,10839.00, 0.0042
774,11101.00, 0.0041
775,10794.00, 0.0041
776,12084.00, 0.0041
777,9429.00, 0.0041
778,10971.00, 0.0040
779,12584.00, 0.0040
780,11963.00, 0.0040
781,10191.00, 0.0040
782,11344.00, 0.0040
783,8599.00, 0.0039
784,12394.00, 0.0039
785,8594.00, 0.0039
786,10249.00, 0.0039
787,8963.00, 0.0039
788,9799.00, 0.0039
789,11584.00, 0.0038
790,11508.00, 0.0038
791,7849.00, 0.0038
792,10253.00, 0.0038
793,7099.00, 0.0038
794,11983.00, 0.0037
795,12570.00, 0.0037
796,10406.00, 0.0037
797,9169.00, 0.0037
798,10439.00, 0.0037
799,10729.00, 0.0036
800,12644.00, 0.0036
801,11264.00, 0.0036
802,8044.00, 0.0036
803,9208.00, 0.0036
804,10859.00, 0.0036
805,8123.00, 0.0035
806,11199.00, 0.0035
807,8684.00, 0.0035
808,8779.00, 0.0035
809,11974.00, 0.0035
810,6789.00, 0.0034
811,11499.00, 0.0034
812,8803.00, 0.0034
813,8717.00, 0.0034
814,9524.00, 0.0034
815,8548.00, 0.0034
816,9044.00, 0.0033
817,11066.00, 0.0033
818,8873.00, 0.0033
819,10604.00, 0.0033
820,10639.00, 0.0033
821,11299.00, 0.0033
822,9701.00, 0.0032
823,8062.00, 0.0032
824,10993.00, 0.0032
825,9044.00, 0.0032
826,12042.00, 0.0032
827,9740.00, 0.0032
828,10812.00, 0.0032
829,9019.00, 0.0031
830,9901.00, 0.0031
831,10259.00, 0.0031
832,8914.00, 0.0031
833,9399.00, 0.0031
834,8929.00, 0.0031
835,9605.00, 0.0030
836,11054.00, 0.0030
837,10934.00, 0.0030
838,6947.00, 0.0030
839,11899.00, 0.0030
840,10344.00, 0.0030
841,10437.00, 0.0030
842,9434.00, 0.0029
843,8501.00, 0.0029
844,10887.00, 0.0029
845,10500.00, 0.0029
846,10444.00, 0.0029
847,11379.00, 0.0029
848,11549.00, 0.0029
849,8754.00, 0.0028
850,11323.00, 0.0028
851,11861.00, 0.0028
852,9388.00, 0.0028
853,9669.00, 0.0028
854,8454.00, 0.0028
855,11808.00, 0.0028
856,10590.00, 0.0027
857,9692.00, 0.0027
858,9088.00, 0.0027
859,8579.00, 0.0027
860,9714.00, 0.0027
861,7514.00, 0.0027
862,11489.00, 0.0027
863,8304.00, 0.0026
864,7825.00, 0.0026
865,11249.00, 0.0026
866,10088.00, 0.0026
867,10589.00, 0.0026
