Episode, Total Reward, Epsilon
798,-21523.00, 0.0037
799,-23163.00, 0.0036
800,-19393.00, 0.0036
801,-22213.00, 0.0036
802,-20763.00, 0.0036
803,-19473.00, 0.0036
804,-21243.00, 0.0036
805,-20323.00, 0.0035
806,-21793.00, 0.0035
807,-22833.00, 0.0035
808,-21563.00, 0.0035
809,-22833.00, 0.0035
810,-20183.00, 0.0034
811,-21343.00, 0.0034
812,-21363.00, 0.0034
813,-17763.00, 0.0034
814,-19153.00, 0.0034
815,-21603.00, 0.0034
816,-22623.00, 0.0033
817,-22433.00, 0.0033
818,-20223.00, 0.0033
819,-16973.00, 0.0033
820,-16943.00, 0.0033
821,-17683.00, 0.0033
822,-21713.00, 0.0032
823,-21363.00, 0.0032
824,-23143.00, 0.0032
825,-20363.00, 0.0032
826,-21023.00, 0.0032
827,-23303.00, 0.0032
828,-20933.00, 0.0032
829,-21803.00, 0.0031
830,-22593.00, 0.0031
831,-18273.00, 0.0031
832,-23013.00, 0.0031
833,-22103.00, 0.0031
834,-23523.00, 0.0031
835,-21593.00, 0.0030
836,-23133.00, 0.0030
837,-21733.00, 0.0030
838,-19183.00, 0.0030
839,-19673.00, 0.0030
840,-21683.00, 0.0030
841,-22903.00, 0.0030
842,-20753.00, 0.0029
843,-23303.00, 0.0029
844,-23023.00, 0.0029
845,-23053.00, 0.0029
846,-22503.00, 0.0029
847,-23153.00, 0.0029
848,-19993.00, 0.0029
849,-22933.00, 0.0028
850,-23133.00, 0.0028
851,-22913.00, 0.0028
852,-23033.00, 0.0028
853,-22163.00, 0.0028
854,-23163.00, 0.0028
855,-23283.00, 0.0028
856,-22593.00, 0.0027
857,-22763.00, 0.0027
858,-23023.00, 0.0027
859,-23123.00, 0.0027
860,-22983.00, 0.0027
861,-23133.00, 0.0027
862,-23163.00, 0.0027
863,-21613.00, 0.0026
864,-21793.00, 0.0026
865,-20633.00, 0.0026
866,-22693.00, 0.0026
867,-20283.00, 0.0026
868,-22793.00, 0.0026
869,-21853.00, 0.0026
870,-23283.00, 0.0026
871,-20693.00, 0.0025
872,-23033.00, 0.0025
873,-22863.00, 0.0025
874,-21773.00, 0.0025
875,-22873.00, 0.0025
876,-21873.00, 0.0025
877,-22733.00, 0.0025
878,-23153.00, 0.0025
879,-22923.00, 0.0024
880,-23103.00, 0.0024
881,-22233.00, 0.0024
882,-22413.00, 0.0024
883,-20883.00, 0.0024
884,-22643.00, 0.0024
885,-21653.00, 0.0024
886,-21263.00, 0.0024
887,-23123.00, 0.0023
888,-21543.00, 0.0023
889,-14083.00, 0.0023
890,-21353.00, 0.0023
891,-20243.00, 0.0023
892,-22483.00, 0.0023
893,-23243.00, 0.0023
894,-22733.00, 0.0023
895,-21123.00, 0.0023
896,-22253.00, 0.0022
897,-22893.00, 0.0022
898,-21293.00, 0.0022
899,-23123.00, 0.0022
900,-23113.00, 0.0022
901,-22543.00, 0.0022
902,-23343.00, 0.0022
903,-16923.00, 0.0022
904,-21273.00, 0.0022
905,-20063.00, 0.0021
906,-23043.00, 0.0021
907,-20973.00, 0.0021
908,-22403.00, 0.0021
909,-22913.00, 0.0021
910,-22773.00, 0.0021
911,-22483.00, 0.0021
912,-20353.00, 0.0021
913,-21613.00, 0.0021
914,-21793.00, 0.0020
915,-22063.00, 0.0020
916,-23293.00, 0.0020
917,-23343.00, 0.0020
918,-22713.00, 0.0020
919,-23173.00, 0.0020
920,-20783.00, 0.0020
921,-16773.00, 0.0020
922,-19993.00, 0.0020
923,-23253.00, 0.0020
924,-22893.00, 0.0019
925,-18543.00, 0.0019
926,-21803.00, 0.0019
927,-22983.00, 0.0019
928,-23383.00, 0.0019
929,-23243.00, 0.0019
930,-22733.00, 0.0019
931,-20953.00, 0.0019
932,-18693.00, 0.0019
933,-14343.00, 0.0019
934,-16283.00, 0.0019
935,-23143.00, 0.0018
936,-21763.00, 0.0018
937,-10933.00, 0.0018
938,-21043.00, 0.0018
939,-22823.00, 0.0018
940,-21943.00, 0.0018
941,-22113.00, 0.0018
942,-17913.00, 0.0018
943,-21493.00, 0.0018
944,-23163.00, 0.0018
945,-21853.00, 0.0018
946,-23133.00, 0.0017
947,-20803.00, 0.0017
948,-15683.00, 0.0017
949,-21883.00, 0.0017
950,-17433.00, 0.0017
951,-22793.00, 0.0017
952,-21083.00, 0.0017
953,-19253.00, 0.0017
954,-22103.00, 0.0017
955,-21353.00, 0.0017
956,-22863.00, 0.0017
957,-19263.00, 0.0017
958,-23013.00, 0.0016
959,-21733.00, 0.0016
960,-22073.00, 0.0016
961,-22793.00, 0.0016
962,-19543.00, 0.0016
963,-21293.00, 0.0016
964,-21083.00, 0.0016
965,-22863.00, 0.0016
966,-20663.00, 0.0016
967,-16513.00, 0.0016
968,-23113.00, 0.0016
969,-23083.00, 0.0016
970,-22353.00, 0.0015
971,-18533.00, 0.0015
972,-23143.00, 0.0015
973,-22643.00, 0.0015
974,-21843.00, 0.0015
975,-22823.00, 0.0015
976,-22223.00, 0.0015
977,-20083.00, 0.0015
978,-21263.00, 0.0015
979,-22503.00, 0.0015
980,-22823.00, 0.0015
981,-21473.00, 0.0015
982,-23113.00, 0.0015
983,-23213.00, 0.0014
984,-20813.00, 0.0014
985,-21523.00, 0.0014
986,-23023.00, 0.0014
987,-21913.00, 0.0014
988,-23183.00, 0.0014
989,-22913.00, 0.0014
990,-23263.00, 0.0014
991,-21313.00, 0.0014
992,-23253.00, 0.0014
993,-23213.00, 0.0014
994,407.00, 0.0014
995,-19293.00, 0.0014
