Episode, Total Reward, Epsilon
579,2734.00, 0.0110
580,2512.00, 0.0109
581,2754.00, 0.0109
582,3450.00, 0.0108
583,3566.00, 0.0108
584,4415.00, 0.0107
585,4147.00, 0.0107
586,4664.00, 0.0106
587,4059.00, 0.0105
588,3107.00, 0.0105
589,2983.00, 0.0104
590,3074.00, 0.0104
591,3144.00, 0.0103
592,3589.00, 0.0103
593,3013.00, 0.0102
594,4147.00, 0.0102
595,2868.00, 0.0101
596,3517.00, 0.0101
597,3927.00, 0.0100
598,4119.00, 0.0100
599,3699.00, 0.0099
600,3639.00, 0.0099
601,3262.00, 0.0098
602,1665.00, 0.0098
603,2554.00, 0.0097
604,4734.00, 0.0097
605,3910.00, 0.0096
606,4299.00, 0.0096
607,3824.00, 0.0095
608,3128.00, 0.0095
609,3208.00, 0.0094
610,3004.00, 0.0094
611,3724.00, 0.0094
612,3473.00, 0.0093
613,3198.00, 0.0093
614,3139.00, 0.0092
615,4148.00, 0.0092
616,5037.00, 0.0091
617,4668.00, 0.0091
618,4348.00, 0.0090
619,3714.00, 0.0090
620,4778.00, 0.0089
621,2694.00, 0.0089
622,4159.00, 0.0089
623,4278.00, 0.0088
624,3654.00, 0.0088
625,3543.00, 0.0087
626,3143.00, 0.0087
627,4377.00, 0.0086
628,2554.00, 0.0086
629,4270.00, 0.0085
630,2469.00, 0.0085
631,3088.00, 0.0085
632,4838.00, 0.0084
633,4304.00, 0.0084
634,2739.00, 0.0083
635,2683.00, 0.0083
636,3903.00, 0.0083
637,3519.00, 0.0082
638,1887.00, 0.0082
639,3518.00, 0.0081
640,2877.00, 0.0081
641,4048.00, 0.0080
642,3269.00, 0.0080
643,2924.00, 0.0080
644,3940.00, 0.0079
645,3109.00, 0.0079
646,3674.00, 0.0078
647,4017.00, 0.0078
648,3507.00, 0.0078
649,3119.00, 0.0077
650,2353.00, 0.0077
651,3713.00, 0.0077
652,3324.00, 0.0076
653,4034.00, 0.0076
654,4794.00, 0.0075
655,2248.00, 0.0075
656,3209.00, 0.0075
657,3274.00, 0.0074
658,3073.00, 0.0074
659,4019.00, 0.0074
660,3645.00, 0.0073
661,4549.00, 0.0073
662,5392.00, 0.0072
663,3552.00, 0.0072
664,3409.00, 0.0072
665,3792.00, 0.0071
666,3859.00, 0.0071
667,3823.00, 0.0071
668,4938.00, 0.0070
669,4598.00, 0.0070
670,2808.00, 0.0070
671,4569.00, 0.0069
672,4829.00, 0.0069
673,4984.00, 0.0069
674,5529.00, 0.0068
675,4654.00, 0.0068
676,3249.00, 0.0068
677,4444.00, 0.0067
678,4343.00, 0.0067
679,3846.00, 0.0067
680,3061.00, 0.0066
681,3509.00, 0.0066
682,3223.00, 0.0066
683,3808.00, 0.0065
684,4724.00, 0.0065
685,4124.00, 0.0065
686,3601.00, 0.0064
687,4243.00, 0.0064
688,5428.00, 0.0064
689,4984.00, 0.0063
690,3964.00, 0.0063
691,3164.00, 0.0063
692,3353.00, 0.0062
693,4554.00, 0.0062
694,3523.00, 0.0062
695,3542.00, 0.0061
696,3833.00, 0.0061
697,3864.00, 0.0061
698,3959.00, 0.0060
699,3819.00, 0.0060
700,3522.00, 0.0060
701,4632.00, 0.0060
702,2824.00, 0.0059
703,4169.00, 0.0059
704,4501.00, 0.0059
705,3168.00, 0.0058
706,2536.00, 0.0058
707,4573.00, 0.0058
708,3318.00, 0.0058
709,3144.00, 0.0057
710,3240.00, 0.0057
711,3823.00, 0.0057
712,5098.00, 0.0056
713,3908.00, 0.0056
714,3354.00, 0.0056
715,4058.00, 0.0056
716,3849.00, 0.0055
717,3709.00, 0.0055
718,3467.00, 0.0055
719,2948.00, 0.0054
720,4549.00, 0.0054
721,3492.00, 0.0054
722,2634.00, 0.0054
723,3733.00, 0.0053
724,4634.00, 0.0053
725,3929.00, 0.0053
726,3654.00, 0.0053
727,1844.00, 0.0052
728,3539.00, 0.0052
729,2918.00, 0.0052
730,3053.00, 0.0052
731,3444.00, 0.0051
732,3249.00, 0.0051
733,3978.00, 0.0051
734,4436.00, 0.0050
735,3124.00, 0.0050
736,3003.00, 0.0050
737,3504.00, 0.0050
738,2853.00, 0.0049
739,2826.00, 0.0049
740,3753.00, 0.0049
741,3779.00, 0.0049
742,2982.00, 0.0049
743,3357.00, 0.0048
744,2293.00, 0.0048
745,3559.00, 0.0048
746,2904.00, 0.0048
747,3798.00, 0.0047
748,2086.00, 0.0047
749,2353.00, 0.0047
750,5682.00, 0.0047
751,5119.00, 0.0046
752,2954.00, 0.0046
753,3408.00, 0.0046
754,3199.00, 0.0046
755,2708.00, 0.0045
756,4563.00, 0.0045
757,2883.00, 0.0045
758,2689.00, 0.0045
759,2833.00, 0.0045
760,4634.00, 0.0044
761,4549.00, 0.0044
762,3038.00, 0.0044
763,4903.00, 0.0044
764,3894.00, 0.0043
765,3759.00, 0.0043
766,5683.00, 0.0043
767,4674.00, 0.0043
768,4400.00, 0.0043
769,2419.00, 0.0042
770,3348.00, 0.0042
771,4234.00, 0.0042
772,2454.00, 0.0042
773,3228.00, 0.0042
774,3944.00, 0.0041
775,2433.00, 0.0041
776,3359.00, 0.0041
777,3642.00, 0.0041
778,2714.00, 0.0040
779,2609.00, 0.0040
780,3008.00, 0.0040
781,3843.00, 0.0040
782,3283.00, 0.0040
783,3769.00, 0.0039
784,2439.00, 0.0039
785,2724.00, 0.0039
786,3576.00, 0.0039
787,2599.00, 0.0039
788,1672.00, 0.0039
789,2569.00, 0.0038
790,3079.00, 0.0038
791,4362.00, 0.0038
792,3224.00, 0.0038
793,3772.00, 0.0038
794,4264.00, 0.0037
795,1653.00, 0.0037
796,3938.00, 0.0037
797,3021.00, 0.0037
798,3339.00, 0.0037
799,5183.00, 0.0036
800,2309.00, 0.0036
801,5093.00, 0.0036
802,4723.00, 0.0036
803,3080.00, 0.0036
804,3954.00, 0.0036
805,3644.00, 0.0035
806,4432.00, 0.0035
807,3236.00, 0.0035
808,3948.00, 0.0035
809,2624.00, 0.0035
810,3259.00, 0.0034
811,2612.00, 0.0034
812,3434.00, 0.0034
813,4244.00, 0.0034
814,2994.00, 0.0034
815,4713.00, 0.0034
816,4444.00, 0.0033
817,3889.00, 0.0033
818,6414.00, 0.0033
819,5750.00, 0.0033
820,3727.00, 0.0033
821,3718.00, 0.0033
822,3993.00, 0.0032
823,3728.00, 0.0032
824,4022.00, 0.0032
825,3567.00, 0.0032
826,4367.00, 0.0032
827,3659.00, 0.0032
828,3669.00, 0.0032
829,3648.00, 0.0031
830,3927.00, 0.0031
831,4294.00, 0.0031
