Episode, Total Reward, Epsilon
596,54.00, 0.0101
597,94.00, 0.0100
598,94.00, 0.0100
599,94.00, 0.0099
600,94.00, 0.0099
601,94.00, 0.0098
602,94.00, 0.0098
603,94.00, 0.0097
604,54.00, 0.0097
605,94.00, 0.0096
606,94.00, 0.0096
607,94.00, 0.0095
608,94.00, 0.0095
609,94.00, 0.0094
610,94.00, 0.0094
611,54.00, 0.0094
612,94.00, 0.0093
613,94.00, 0.0093
614,94.00, 0.0092
615,94.00, 0.0092
616,94.00, 0.0091
617,94.00, 0.0091
618,94.00, 0.0090
619,94.00, 0.0090
620,94.00, 0.0089
621,94.00, 0.0089
622,94.00, 0.0089
623,94.00, 0.0088
624,54.00, 0.0088
625,94.00, 0.0087
626,94.00, 0.0087
627,94.00, 0.0086
628,94.00, 0.0086
629,94.00, 0.0085
630,94.00, 0.0085
631,94.00, 0.0085
632,94.00, 0.0084
633,94.00, 0.0084
634,94.00, 0.0083
635,94.00, 0.0083
636,94.00, 0.0083
637,94.00, 0.0082
638,54.00, 0.0082
639,94.00, 0.0081
640,94.00, 0.0081
641,94.00, 0.0080
642,94.00, 0.0080
643,94.00, 0.0080
644,94.00, 0.0079
645,94.00, 0.0079
646,94.00, 0.0078
647,94.00, 0.0078
648,94.00, 0.0078
649,94.00, 0.0077
650,94.00, 0.0077
651,94.00, 0.0077
652,54.00, 0.0076
653,94.00, 0.0076
654,94.00, 0.0075
655,94.00, 0.0075
656,94.00, 0.0075
657,94.00, 0.0074
658,94.00, 0.0074
659,94.00, 0.0074
660,94.00, 0.0073
661,94.00, 0.0073
662,94.00, 0.0072
663,94.00, 0.0072
664,94.00, 0.0072
665,94.00, 0.0071
666,94.00, 0.0071
667,94.00, 0.0071
668,54.00, 0.0070
669,94.00, 0.0070
670,94.00, 0.0070
671,94.00, 0.0069
672,94.00, 0.0069
673,94.00, 0.0069
674,94.00, 0.0068
675,94.00, 0.0068
676,94.00, 0.0068
677,94.00, 0.0067
678,94.00, 0.0067
679,94.00, 0.0067
680,94.00, 0.0066
