Episode, Total Reward, Epsilon
424,-32600.00, 0.0239
425,-38800.00, 0.0238
426,-39390.00, 0.0236
427,-38870.00, 0.0235
428,-39010.00, 0.0234
429,-39030.00, 0.0233
430,-35460.00, 0.0232
431,-38170.00, 0.0231
432,-39100.00, 0.0229
433,-38690.00, 0.0228
434,-40040.00, 0.0227
435,-36970.00, 0.0226
436,-39630.00, 0.0225
437,-39860.00, 0.0224
438,-39890.00, 0.0223
439,-39270.00, 0.0221
440,-39440.00, 0.0220
441,-37280.00, 0.0219
442,-38600.00, 0.0218
443,-34610.00, 0.0217
444,-38140.00, 0.0216
445,-39990.00, 0.0215
446,-39940.00, 0.0214
447,-39730.00, 0.0213
448,-38000.00, 0.0212
449,-38970.00, 0.0211
450,-36380.00, 0.0210
451,-38840.00, 0.0209
452,-32390.00, 0.0208
453,-36170.00, 0.0206
454,-39940.00, 0.0205
455,-39160.00, 0.0204
456,-39940.00, 0.0203
457,-40040.00, 0.0202
458,-36650.00, 0.0201
459,-38970.00, 0.0200
460,-38060.00, 0.0199
461,-39830.00, 0.0198
462,-39840.00, 0.0197
463,-36610.00, 0.0196
464,-26930.00, 0.0195
465,-39280.00, 0.0194
466,-39210.00, 0.0193
467,-38950.00, 0.0192
468,-34960.00, 0.0192
469,-39780.00, 0.0191
470,-39520.00, 0.0190
471,-37200.00, 0.0189
472,-39730.00, 0.0188
473,-39990.00, 0.0187
474,-38580.00, 0.0186
475,-39810.00, 0.0185
476,-38950.00, 0.0184
477,-39830.00, 0.0183
478,-39940.00, 0.0182
479,-38600.00, 0.0181
480,-38500.00, 0.0180
481,-34750.00, 0.0179
482,-39630.00, 0.0179
483,-38130.00, 0.0178
484,-39890.00, 0.0177
485,-37710.00, 0.0176
486,-36770.00, 0.0175
487,-38400.00, 0.0174
488,-39990.00, 0.0173
489,-39260.00, 0.0172
490,-37480.00, 0.0172
491,-38380.00, 0.0171
492,-36040.00, 0.0170
493,-39740.00, 0.0169
494,-39330.00, 0.0168
495,-37400.00, 0.0167
496,-34580.00, 0.0166
497,-38450.00, 0.0166
498,-39810.00, 0.0165
499,-39250.00, 0.0164
500,-36270.00, 0.0163
501,-39160.00, 0.0162
502,-36030.00, 0.0162
503,-38100.00, 0.0161
504,-38840.00, 0.0160
505,-38870.00, 0.0159
506,-38500.00, 0.0158
507,-37900.00, 0.0158
508,-39150.00, 0.0157
509,-38870.00, 0.0156
510,-39990.00, 0.0155
511,-37590.00, 0.0154
512,-39700.00, 0.0154
513,-40090.00, 0.0153
514,-38980.00, 0.0152
515,-39860.00, 0.0151
516,-39860.00, 0.0151
517,-34740.00, 0.0150
518,-39940.00, 0.0149
519,-37540.00, 0.0148
520,-35570.00, 0.0148
521,-37480.00, 0.0147
522,-37070.00, 0.0146
523,-38900.00, 0.0145
524,-38050.00, 0.0145
525,-33480.00, 0.0144
526,-39890.00, 0.0143
527,-39990.00, 0.0142
528,-25220.00, 0.0142
529,-37430.00, 0.0141
530,-39660.00, 0.0140
531,-35720.00, 0.0140
532,-38870.00, 0.0139
533,-30420.00, 0.0138
534,-35530.00, 0.0138
535,-40090.00, 0.0137
536,-38190.00, 0.0136
537,-35950.00, 0.0136
538,-37190.00, 0.0135
539,-39680.00, 0.0134
540,-38590.00, 0.0134
541,-36720.00, 0.0133
542,-36740.00, 0.0132
543,-39530.00, 0.0132
544,-39650.00, 0.0131
545,-39840.00, 0.0130
546,-39730.00, 0.0130
547,-37770.00, 0.0129
548,-36380.00, 0.0128
549,-37640.00, 0.0128
550,-39290.00, 0.0127
551,-39840.00, 0.0126
552,-38160.00, 0.0126
553,-35970.00, 0.0125
554,-38060.00, 0.0124
555,-34440.00, 0.0124
556,-39260.00, 0.0123
557,-38210.00, 0.0123
558,-39840.00, 0.0122
559,-35240.00, 0.0121
560,-37460.00, 0.0121
561,-39630.00, 0.0120
562,-36700.00, 0.0120
563,-38640.00, 0.0119
564,-38500.00, 0.0118
565,-38840.00, 0.0118
566,-39890.00, 0.0117
567,-39710.00, 0.0117
568,-35440.00, 0.0116
569,-39990.00, 0.0115
570,-39840.00, 0.0115
571,-39860.00, 0.0114
572,-28220.00, 0.0114
573,-38310.00, 0.0113
574,-27360.00, 0.0113
575,-39470.00, 0.0112
