num_evs,num_tasks,ev_range,maze_loop_percentage,maze_size,bms,timesteps,num_tasks_finished,ev_distance,drone_distance
20,100,2960,90,46,1,111,58,980.0,779.633286871836
20,100,2960,60,39,0,275,79,1840.0,0.0
20,100,2960,65,41,0,171,69,1420.0,0.0
20,100,2970,80,48,1,159,60,1002.0,926.777969077978
20,100,2960,75,43,1,115,78,1316.0,867.1564783307853
20,100,2970,85,47,0,279,64,1206.0,0.0
20,100,2970,80,50,0,159,53,1088.0,0.0
20,100,2970,90,50,0,165,53,1052.0,0.0
20,100,2960,80,48,0,163,54,1346.0,0.0
20,100,2960,60,36,1,167,87,1416.0,716.507137153226
20,100,2960,85,39,0,167,84,1460.0,0.0
20,100,2960,85,39,1,209,82,1490.0,996.3346470304715
20,100,2960,90,50,0,167,41,874.0,0.0
20,100,2960,80,37,0,165,85,1442.0,0.0
20,100,2960,60,43,0,167,66,1118.0,0.0
20,100,2960,65,41,1,159,75,1286.0,809.6064710591646
20,100,2960,85,48,0,171,50,1410.0,0.0
20,100,2960,70,42,1,345,69,1520.0,762.3854367692253
20,100,2960,70,43,1,113,72,1248.0,785.4346434020233
20,100,2960,75,44,1,171,60,1282.0,997.1258260841071
20,100,2960,70,46,0,169,62,1438.0,0.0
20,100,2960,70,45,1,285,64,1462.0,974.0377304551969
20,100,2960,70,46,0,157,62,1304.0,0.0
20,100,2960,60,45,0,165,61,1348.0,0.0
20,100,2960,90,41,1,173,84,1498.0,955.2139342848942
20,100,2960,80,45,0,153,63,1222.0,0.0
20,100,2960,60,49,1,283,57,1070.0,800.996750797169
20,100,2960,70,47,1,229,56,1326.0,836.9546319092365
20,100,2960,65,48,1,111,55,884.0,894.7454596439228
20,100,2960,75,42,0,167,73,1582.0,0.0
20,100,2960,90,48,1,163,58,1074.0,827.548814886961
20,100,2960,60,49,0,213,52,1126.0,0.0
20,100,2960,80,40,1,205,82,1302.0,864.6570589871909
20,100,2960,85,47,1,169,66,1242.0,804.7617864663478
20,100,2960,70,35,0,157,91,1342.0,0.0
20,100,2960,65,48,0,225,56,1444.0,0.0
20,100,2960,75,47,1,111,62,826.0,782.3452101061177
20,100,2960,75,37,0,171,88,1558.0,0.0
20,100,2960,65,50,0,113,42,906.0,0.0
20,100,2960,80,37,1,115,86,1280.0,812.9246191645348
20,100,2960,85,48,0,221,63,1602.0,0.0
20,100,2960,60,40,0,219,75,1694.0,0.0
20,100,2960,65,49,1,269,50,1266.0,613.9354749146431
20,100,2960,70,36,1,145,88,1376.0,855.6103534570468
20,100,2960,85,48,0,227,49,1220.0,0.0
20,100,2960,70,50,0,167,48,1282.0,0.0
